Late,by auther,by term,KnownQoute,Version Id,Loaded,Book Title,Author,Date,Length,Edition / Editor,Tags,Status,url
,yes,,,Shamela0006952,yes,0597IbnJawzi.ZirafWaMutamajinin,Ibn Jawzi,597,17950,بسام عبد الوهاب الجاني :: دار ابن حزم - بيروت,CENT0600 :: ADAB :: ADAB :: BALAGHA :: QISAS :: TARAIF :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@polyhistors :: GAL@literature-arabic :: GAL@biography-collective :: GAL@period-postclassical :: GAL@biography :: GAL@encyclopaedias :: Shamela@الأدب والبلاغة :: born@BAGHDAD443E333NS :: born@IraqRE :: died@BAGHDAD443E333NS :: resided@BAGHDAD443E333NS :: resided@WASIT463E321NS,pri,https://raw.githubusercontent.com/OpenITI/0600AH/master/data/0597IbnJawzi/0597IbnJawzi.ZirafWaMutamajinin/0597IbnJawzi.ZirafWaMutamajinin.Shamela0006952-ara1
,Yes,,,Shamela0026866,yes,0571IbnCasakir.AkhbarLiHifzQuran,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,1984,خير الله الشريف :: دار الفرائد للطباعة والنشر والتوزيع - دمشق,CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.AkhbarLiHifzQuran/0571IbnCasakir.AkhbarLiHifzQuran.Shamela0026866-ara1
,Yes,,,ShamAY0033710,yes,0571IbnCasakir.AmaliFiNafyTashbih,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2096,"مصطفى عدنان الحمداني :: الأولى، 1434 ه - 2013 م :: دار الفتح للدراسات والنشر - الأردن",:: ShamAY@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.AmaliFiNafyTashbih/0571IbnCasakir.AmaliFiNafyTashbih.ShamAY0033710-ara1
,Yes,,,Shamela0026742,yes,0571IbnCasakir.ArbacunaAbdalCawali,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,7238,محمد بن ناصر العجمي :: دار البشائر الإسلامية - دار الصديق,CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.ArbacunaAbdalCawali/0571IbnCasakir.ArbacunaAbdalCawali.Shamela0026742-ara1
,Yes,,,Shia002174,yes,0571IbnCasakir.ArbacunaBuldaniyya,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,18748,محمد مطيع الحافظ - دار الفكر المعاصر - بيروت - لبنان / دار الفكر - دمشق - سورية,CENT0600 :: AJZA :: HADITH :: SUNNI :: TARAJIM :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@history-local :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@damascus :: GAL@syria :: Shia@مصادر الحديث السنية ـ القسم العام :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.ArbacunaBuldaniyya/0571IbnCasakir.ArbacunaBuldaniyya.Shia002174-ara1
,Yes,,,JK000616,yes,0571IbnCasakir.ArbacunaFiHathth,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,5947,الكويت :: دار الخلفاء للكتاب الاسلامي,CENT0600 :: AJZA :: FIQH :: HADITH :: MASAIL :: TARAJIM :: USUL :: GAL@nodata :: JK@أجزاء حديثية :: JK@الأربعينيات :: JK@كتب الحديث النبوي الشريف وتراجم الرواة :: JK@مسائل فقهية وأصولية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.ArbacunaFiHathth/0571IbnCasakir.ArbacunaFiHathth.JK000616-ara1
,Yes,,,Shamela0009371,yes,0571IbnCasakir.ArbacunaMinMusawat,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,19739,أبو علي طه بو سريح :: (بدون),CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.ArbacunaMinMusawat/0571IbnCasakir.ArbacunaMinMusawat.Shamela0009371-ara1
,Yes,,,Shamela0026467,yes,0571IbnCasakir.DhammDhiWajhayn,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,1974,أبو عبد الله مشعل بن باني الجبرين المطيري :: دار ابن حزم [طبع ضمن مجموع فيه عدة أجزاء لابن عساكر],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.DhammDhiWajhayn/0571IbnCasakir.DhammDhiWajhayn.Shamela0026467-ara1
,Yes,,,Shamela0026707,yes,0571IbnCasakir.DhammMalahi,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,1849,العربي الدائز الفرياطي :: دار البشائر الإسلامية [ضمن سلسلة لقاء العشر الأواخر (48)],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.DhammMalahi/0571IbnCasakir.DhammMalahi.Shamela0026707-ara1
,Yes,,,Shamela0026501,yes,0571IbnCasakir.DhammManLaYacmaluBiCilmihi,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2244,محمد مطيع الحافظ :: دار الفكر - دمشق [طبع مع: ذم قرناء السوء],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.DhammManLaYacmaluBiCilmihi/0571IbnCasakir.DhammManLaYacmaluBiCilmihi.Shamela0026501-ara1
,Yes,,,Shamela0026861,yes,0571IbnCasakir.DhammQuranaSu,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,1807,محمد مطيع الحافظ :: دار الفكر - دمشق [طبع مع: ذم من لا يعمل بعلمه],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.DhammQuranaSu/0571IbnCasakir.DhammQuranaSu.Shamela0026861-ara1
,Yes,,,ShamAY0035228,yes,0571IbnCasakir.FadailSacd,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,3728,سكينة الشهابي,:: ShamAY@الأجزاء الحديثية - مرقم آليا :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.FadailSacd/0571IbnCasakir.FadailSacd.ShamAY0035228-ara1
,Yes,,,Shamela0026719,yes,0571IbnCasakir.FadilatDhikrAllah,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2019,أحمد البزرة :: دار المأمون للتراث,CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.FadilatDhikrAllah/0571IbnCasakir.FadilatDhikrAllah.Shamela0026719-ara1
,Yes,,,ShamAY0032907,yes,0571IbnCasakir.FadlShacban,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,1567,,:: ShamAY@مخطوطات حديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.FadlShacban/0571IbnCasakir.FadlShacban.ShamAY0032907-ara1
,Yes,,,Shamela0026468,yes,0571IbnCasakir.FadlShahrRamadan,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,1545,أبو عبد الله مشعل بن باني الجبرين المطيري :: دار ابن حزم [طبع ضمن مجموع فيه عدة أجزاء لابن عساكر],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.FadlShahrRamadan/0571IbnCasakir.FadlShahrRamadan.Shamela0026468-ara1
,Yes,,,Shamela0026735,yes,0571IbnCasakir.FadlUmmMumininCaisha,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2057,الحسين بن محمد الحدادي :: دار البشائر الإسلامية [ضمن سلسلة لقاء العشر الأواخر (71)],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.FadlUmmMumininCaisha/0571IbnCasakir.FadlUmmMumininCaisha.Shamela0026735-ara1
,Yes,,,Shamela0026469,yes,0571IbnCasakir.FadlYawmCarafa,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2332,أبو عبد الله مشعل بن باني الجبرين المطيري :: دار ابن حزم [طبع ضمن مجموع فيه عدة أجزاء لابن عساكر],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.FadlYawmCarafa/0571IbnCasakir.FadlYawmCarafa.Shamela0026469-ara1
,Yes,,,Shamela0029789,yes,0571IbnCasakir.HadiWaKhamsunMinAmali,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2024,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,CENT0600 :: HADITH :: MAKHTUTAT :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@history-local :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@damascus :: GAL@syria :: Shamela@مخطوطات حديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.HadiWaKhamsunMinAmali/0571IbnCasakir.HadiWaKhamsunMinAmali.Shamela0029789-ara1
,Yes,,,Shamela0022053,yes,0571IbnCasakir.JuzFiFadlRajab,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2431,جمال عزون :: مؤسسة الريان - بيروت [طبع ضمن مجموع يبدأ بكتاب: أداء ما وجب من بيان وضع الوضاعين في رجب],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.JuzFiFadlRajab/0571IbnCasakir.JuzFiFadlRajab.Shamela0022053-ara1
,Yes,,,JK001124,yes,0571IbnCasakir.KashfMughatta,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,4040,محب الدين أبي سعيد عمر العمروي :: بيروت :: 1415هـ/1995م :: دار الفكر,CENT0600 :: CULUM :: HADITH :: MUSTALAHAT :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@malikis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: JK@كتب مصطح الحديث :: JK@مسائل في المصطلح :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.KashfMughatta/0571IbnCasakir.KashfMughatta.JK001124-ara1
,Yes,,,Shamela0012747,yes,0571IbnCasakir.MadhTawaduc,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,4228,"محمد عبد الرحمن النابلسي :: دار السنابل، سورية - دمشق",CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.MadhTawaduc/0571IbnCasakir.MadhTawaduc.Shamela0012747-ara1
,Yes,,,Shamela0026851,yes,0571IbnCasakir.MinHadithAhlHurdan,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2654,أبو عبد الله مشعل بن باني الجبرين المطيري :: دار ابن حزم [طبع ضمن مجموع فيه عدة أجزاء لابن عساكر],CENT0600 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.MinHadithAhlHurdan/0571IbnCasakir.MinHadithAhlHurdan.Shamela0026851-ara1
,Yes,,,Shamela0012750,yes,0571IbnCasakir.MucjamShuyukh,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,191383,الدكتورة وفاء تقي الدين :: دار البشائر - دمشق :: http://www.worldcat.org/oclc/236026142,COMPLETED :: CENT0600 :: PPE :: HADITH :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@history-local :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@damascus :: GAL@syria :: EDITORIALSECTIONS :: PAGINATION :: HTMLTAGS :: Shamela@متون الحديث :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.MucjamShuyukh/0571IbnCasakir.MucjamShuyukh.Shamela0012750-ara1.completed
,Yes,,,Shamela0009965,yes,0571IbnCasakir.TabyinImtinan,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,2754,مجدي فتحي السيد :: دار الصحابة للتراث بطنطا,CENT0600 :: AJZA :: HADITH :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@history-local :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@damascus :: GAL@syria :: Shamela@الأجزاء الحديثية :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.TabyinImtinan/0571IbnCasakir.TabyinImtinan.Shamela0009965-ara1
,Yes,,,JK000318,yes,0571IbnCasakir.TabyinKadhb,Ibn Casakir :: Ibn ʿAsākir :: Abū al-Qāsim ʿAlī b. al-Ḥasan b. Hibaŧ Allāh b. ʿAbd Allāh al-Šāfiʿī,571,89686,بيروت :: 1404 :: دار الكتاب العربي,CENT0600 :: CAQAID :: MILAL :: RUDUD :: GAL@historiography :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@history :: GAL@history-local :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@damascus :: GAL@syria :: JK@كتب الردود :: JK@كتب العقائد والملل :: born@DIMASHQ363E335NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@ʿIrāqRE :: visited@MAKKA398E213NS :: visited@ISBAHAN516E326NS :: visited@NAYSABUR587E361NS :: visited@MARW621E376NS :: visited@HARA621E343NS,pri,https://raw.githubusercontent.com/OpenITI/0575AH/master/data/0571IbnCasakir/0571IbnCasakir.TabyinKadhb/0571IbnCasakir.TabyinKadhb.JK000318-ara1
